,distance,idx
794,8.401326985768383,8875
795,8.398947926747798,8876
796,8.397625542009829,8877
797,8.394523088410377,8878
798,8.391551635707078,8879
799,8.385492338901077,8880
800,8.380285326077223,8881
801,8.379519110163944,8882
802,8.379233300674771,8883
803,8.376240110472668,8884
804,8.375301448887727,8885
805,8.37754971272825,8886
806,8.380582912735923,8887
807,8.383383547696349,8887
808,8.385551787191543,8888
809,8.388916949011977,8889
810,8.39180867844585,8890
811,8.395547542524453,8891
812,8.398918912844971,8892
813,8.402706525743461,8893
814,8.407151440556223,8894
815,8.413185987796806,8895
816,8.419954243525648,8896
817,8.426836457069392,8897
818,8.434980630204931,8898
819,8.44243705868421,8899
820,8.44941332118168,8900
821,8.457014711808284,8901
822,8.464554175217351,8902
823,8.472012966551452,8903
824,8.479827069806475,8904
825,8.487825092302508,8905
826,8.495918353742347,8906
827,8.50429536754231,8907
828,8.512491773668804,8908
829,8.520742035312272,8909
830,8.529029323505892,8910
831,8.537668167954864,8911
832,8.546707304331541,8912
833,8.556844694329723,8913
834,8.566089686773086,8914
835,8.575636385503813,8915
836,8.585006674633576,8916
837,8.593089954523698,8917
838,8.599510187108917,8918
839,8.607217970567447,8919
840,8.61581685512938,8920
841,8.62427144536807,8921
842,8.632685089587675,8922
843,8.641496292379797,8923
844,8.651345246904654,8924
845,8.662019955378849,8925
846,8.670942440008488,8926
847,8.67901423908495,8927
848,8.687254662389526,8928
849,8.69500320580484,8929
850,8.70315316238938,8930
851,8.711518147277792,8931
852,8.720099088673937,8932
853,8.729569454780725,8933
854,8.739042691212033,8934
855,8.747577058118239,8935
856,8.75626250379258,8936
857,8.765257293412914,8937
858,8.775690287468466,8938
859,8.787832828168513,8939
860,8.8007315487857,8940
861,8.812886195212565,8941
862,8.825667070856525,8942
863,8.838807334853708,8943
864,8.852998066599032,8944
865,8.865139573056123,8945
866,8.876727229874922,8946
867,8.888603401679276,8947
868,8.899591376816959,8948
869,8.91303848755436,8949
870,8.926264416667621,8950
871,8.937284231849777,8951
872,8.949782472853787,8952
873,8.961760125785217,8953
874,8.97447469162025,8954
875,8.987467134111421,8955
876,9.000136102373347,8956
877,9.014375904389617,8957
878,9.029681101429762,8958
879,9.045417220307895,8959
880,9.065698928421002,8960
881,9.236348981355128,8960
882,9.559150066621768,8960
883,9.995488358587409,8960
884,10.515972759239807,8960
885,11.100762642502188,8960
886,11.731106835098139,8960
887,12.395715155016767,8960
888,13.078393273276772,8960
889,13.773752773623325,8960
890,14.476222090056824,8960
891,15.17503604569889,8960
892,15.698557349496005,7458
893,15.714894709683472,7459
894,15.73169055722255,7460
895,15.748985818215035,7461
896,15.766251380907477,7462
897,15.78606136667935,7463
898,15.80700971440126,7463
899,15.827209415699807,7465
900,15.84659237390018,7466
901,15.866374931141209,7467
902,15.886171069421321,7468
903,15.905812748744063,7469
904,15.925371108801173,7470
905,15.944452873828554,7471
906,15.963503287271234,7472
907,15.981231025722941,7473
908,15.998418735324869,7474
909,16.016200008464626,7475
910,16.033876743811554,7476
911,16.05214604532123,7477
912,16.069967343679814,7478
913,16.088446169220823,7479
914,16.108005068055068,7480
915,16.127430813924438,7481
916,16.147229102723674,7482
917,16.166046284131482,7483
918,16.184758342225454,7484
919,16.20296454166571,7485
920,16.222228807503814,7486
921,16.24119454058187,7487
922,16.260140904644185,7488
923,16.277747107770054,7489
924,16.294092218095916,7490
925,16.31064159968045,7491
926,16.327126036732732,7492
927,16.34149909820465,7493
928,16.3557490126523,7494
929,16.36906891954881,7495
930,16.382172998216152,7496
931,16.39608040756552,7497
932,16.411421054419193,7498
933,16.427909645506176,7499
934,16.443850344030484,7500
935,16.459047675480825,7501
936,16.474255521781483,7502
937,16.489486162497357,7503
938,16.504427010283816,7504
939,16.51937620216523,7505
940,16.53340568413607,7506
941,16.545502827027235,7507
942,16.557695385313455,7508
943,16.570489945977485,7509
944,16.583535056101283,7510
945,16.59699569472623,7511
946,16.610911074761574,7512
947,16.625528149677283,7513
948,16.64037206580185,7514
949,16.655095217822538,7515
950,16.671107631309457,7516
951,16.687650542071733,7517
952,16.703129697949734,7518
953,16.719352947278537,7519
954,16.73583817345483,7520
955,16.753497490225374,7521
956,16.76718670565684,7522
957,16.771436903414774,7523
958,16.76413017566879,7524
959,16.732013287674114,7526
960,16.684736323730593,7527
961,16.62788926207766,7528
962,16.56303640447644,7530
963,16.49087546478193,7532
964,16.440205804775033,7533
965,16.410781906714327,7534
966,16.39941324690452,7535
967,16.399837439173655,7536
968,16.417359944128588,7537
969,16.44110533421912,7538
970,16.47009979841803,7539
971,16.503646783921006,7540
972,16.53930909074359,7541
973,16.577799870999666,7542
974,16.62381530982732,7543
975,16.675705879862182,7544
976,16.72965515132781,7544
977,16.786075870657363,7545
978,16.84998593154485,7546
979,16.915621813617566,7547
980,16.98651926890699,7548
981,17.054203134253374,7549
982,17.11596078872352,7550
983,17.183382948065617,7551
984,17.25782535379282,7551
985,17.332749981392688,7553
986,17.408267635681945,7553
987,17.481187811914186,7554
988,17.55958440619309,7555
989,17.637580736850506,7556
990,17.717399223693082,7557
991,17.790637718770437,7558
992,17.86057943597449,7559
993,17.925098695379006,7560
994,17.99793891753607,7561
995,18.068865922432,7562
996,18.11003446837622,5154
997,18.11248864975506,5155
998,18.11727982420537,5156
999,18.122171240184738,5157
1000,18.119991652608086,5159
1001,18.10092898214098,5160
1002,18.097748126551398,5161
1003,18.086637800376717,5161
1004,18.075179377899865,5162
1005,18.071584729562773,5163
1006,18.076715839602215,5164
1007,18.082276223074693,5165
1008,18.079219249801984,5166
1009,18.06518456798262,5167
1010,18.050163838984282,5168
1011,18.04402483974519,5169
1012,18.050382983492273,5170
1013,18.056596809855016,5171
1014,18.0581812791468,5172
1015,18.059762801183002,5173
1016,18.058091980695615,5174
1017,18.05696157879247,5175
1018,18.053992493368952,5176
1019,18.05451775619669,5177
1020,18.05670916013514,5178
1021,18.056141949043347,5179
1022,18.04458803164325,5180
1023,18.01886257425742,5181
1024,17.991857647845702,5182
1025,17.95561085765256,5183
1026,17.91518663257176,5184
1027,17.890188881336986,5185
1028,17.883727960675547,5186
1029,17.883228120227574,5187
1030,17.876739676617884,5188
1031,17.858331630274662,5189
1032,17.831874038476602,5190
1033,17.79802764069544,5191
1034,17.752872023858576,5192
1035,17.71516272930875,5193
1036,17.67859353530765,5194
1037,17.639754222411884,5195
1038,17.59438079800861,5196
1039,17.55485589148427,5197
1040,17.520313291742728,5198
1041,17.486829891027437,5199
1042,17.420036964658856,5919
1043,17.19486072321929,5920
1044,17.00258758643018,5921
1045,16.84021068305076,5922
1046,16.698802251751736,5923
1047,16.572489444969758,5924
1048,16.47450109775229,5925
1049,16.39416435490849,5926
1050,16.323327079320784,5927
1051,16.257837076529125,5928
1052,16.200430155738587,5929
1053,16.16180137752889,5930
1054,16.12526289079618,5931
1055,16.0900982822798,5932
1056,16.063702309768974,5933
1057,16.03458499321633,5934
1058,15.99938739585205,5935
1059,15.957223633448935,5937
1060,15.914012418087761,5938
1061,15.879233098534037,5939
1062,15.848737639079454,5940
1063,15.822330437578305,5940
1064,15.803866716429289,5941
1065,15.791992136285085,5942
1066,15.783681557392462,5943
1067,15.77913106863373,5944
1068,15.774934499335238,5945
