,x,y
183,549.0,24.91505628867013
184,552.0,25.077044132952253
185,555.0,25.159430928859887
186,558.0,25.502860127694284
187,561.0,25.61713731886341
188,564.0,25.63881535624501
189,567.0,25.896431204199924
190,570.0,26.087262438193196
191,573.0,26.001423042451464
192,576.0,26.656955521483912
193,579.0,26.544455614019874
194,582.0,26.864429212061623
195,585.0,26.311023585180305
196,588.0,26.086663776921448
197,591.0,25.872294080187455
198,594.0,26.392845486639533
199,597.0,26.103978248711556
200,600.0,25.940902205930577
201,603.0,25.880571738253078
202,606.0,25.815257858209637
203,609.0,25.90838358219525
204,612.0,25.30174198852207
205,615.0,25.532698171023306
206,618.0,25.56886409945221
207,621.0,26.010222317071772
208,624.0,26.5725946640136
209,627.0,27.227156849159254
210,630.0,26.93775969705116
211,633.0,27.594801498887914
212,636.0,27.880453763463212
213,639.0,27.741185032636746
214,642.0,27.13807217307972
215,645.0,26.70112620322564
216,648.0,26.03835352819223
217,651.0,25.83929713403387
218,654.0,25.264294472019877
219,657.0,25.02454518339047
220,660.0,25.30482639725872
221,663.0,26.14081383394552
222,666.0,25.864698022312776
223,669.0,26.328468602581506
224,672.0,26.40720943022716
225,675.0,26.449421069454203
226,678.0,26.041593222626446
227,681.0,25.595811712087325
228,684.0,25.415720855612644
229,687.0,25.573432274761487
230,690.0,25.609248643644825
231,693.0,25.633322842708306
232,696.0,25.58094377086694
233,699.0,25.934233623368016
234,702.0,25.584596417444267
235,705.0,25.08924685216583
236,708.0,25.249404420856052
237,711.0,26.182909426452753
238,714.0,25.793629934844056
239,717.0,25.645832832332893
240,720.0,25.19410916025105
241,723.0,24.612716242759415
242,726.0,24.67099603508057
243,729.0,23.990327045880147
244,732.0,23.635263965261107
245,735.0,23.459279341175666
246,738.0,23.67210781815995
247,741.0,23.290155719221612
248,744.0,23.25065714862944
249,747.0,23.01215887429755
250,750.0,22.358533547639883
251,753.0,21.72483977839435
252,756.0,21.301889400775654
253,759.0,21.021437598410294
254,762.0,21.62828827929976
255,765.0,21.007329279296
256,768.0,20.76892412436393
257,771.0,21.122269232596654
258,774.0,22.027680894028073
259,777.0,21.862107766401568
260,780.0,21.47153499033542
261,783.0,20.860746427272016
262,786.0,20.225703410591084
263,789.0,21.196492640343887
264,792.0,21.431521080421703
265,795.0,21.651678168529216
266,798.0,21.723679171155496
267,801.0,21.60217229883285
268,804.0,21.450541846117066
269,807.0,21.45708500565165
270,810.0,21.72431647798621
271,813.0,21.593250063446717
272,816.0,21.961014286866003
273,819.0,21.671702209579077
274,822.0,22.09932853370608
275,825.0,22.744008023396358
276,828.0,23.30238118551677
277,831.0,23.36566265644113
278,834.0,22.82074542944053
279,837.0,22.90683176069593
280,840.0,22.404868599125248
281,843.0,22.031716598366927
282,846.0,21.948474275076524
283,849.0,22.095617690348387
284,852.0,21.95375260207765
285,855.0,22.23958593708178
286,858.0,22.836244459269
287,861.0,23.428768711014648
288,864.0,23.99720974230383
289,867.0,24.034968869422393
290,870.0,23.52854901799925
291,873.0,23.539101192127124
292,876.0,23.948119320071513
293,879.0,23.958886802954545
294,882.0,23.690993667520427
295,885.0,23.937646325138427
296,888.0,23.672029484563073
297,891.0,23.003377224327878
298,894.0,22.48177164203988
299,897.0,22.477747070209347
300,900.0,23.09293659053642
301,903.0,23.42746126958
302,906.0,23.676707590727826
303,909.0,24.2272123173741
304,912.0,23.94508338437971
305,915.0,24.038750388482637
306,918.0,23.867113161311693
307,921.0,24.323570834398225
308,924.0,23.772098944317612
309,927.0,23.583441545331755
310,930.0,23.551836195991346
311,933.0,23.09540424060164
312,936.0,23.01800861034669
313,939.0,22.899064639145607
314,942.0,23.19919618155035
315,945.0,23.90483162289666
316,948.0,24.369044667675176
317,951.0,24.47152339500045
318,954.0,24.967263434004412
319,957.0,24.599678415309267
320,960.0,24.55475266716416
321,963.0,26.062483908167504
322,966.0,26.82002078870245
323,969.0,27.604163381411535
324,972.0,28.44385365278863
325,975.0,29.06164815997684
326,978.0,29.57380401135753
327,981.0,29.663152798261248
328,984.0,30.156903426092555
329,987.0,30.468010947743764
330,990.0,30.278384731911892
331,993.0,30.160834102642728
332,996.0,30.29196275728398
333,999.0,30.114842125958976
334,1002.0,30.13463306285648
335,1005.0,30.610262645656626
336,1008.0,31.358263249585146
337,1011.0,31.672553778141765
338,1014.0,31.498891480226717
339,1017.0,31.35954668442828
340,1020.0,31.3121444857383
341,1023.0,31.063119687597908
342,1026.0,30.61335395553107
343,1029.0,30.02835531027348
344,1032.0,29.73875910106016
345,1035.0,29.854474551990336
346,1038.0,29.24552924947286
347,1041.0,28.569700477279536
348,1044.0,28.46445116927161
349,1047.0,28.511647651302727
350,1050.0,28.516391598570067
351,1053.0,28.08954309050029
352,1056.0,27.536997293181173
353,1059.0,27.203680046173982
354,1062.0,27.609328640418674
355,1065.0,27.785546020132216
356,1068.0,27.870151881960826
357,1071.0,27.668223348124105
358,1074.0,27.67640718411716
359,1077.0,27.661077437661238
360,1080.0,27.483404251507807
361,1083.0,27.296237328376822
362,1086.0,26.932049702781548
363,1089.0,26.732508482425732
364,1092.0,26.758404567780165
365,1095.0,26.75903436085208
366,1098.0,27.059893851020533
367,1101.0,26.94350653501529
368,1104.0,27.14561896045627
369,1107.0,27.17780404634264
370,1110.0,27.355485556298557
371,1113.0,27.44432506935545
372,1116.0,27.377748416893002
373,1119.0,27.37208059913029
374,1122.0,26.975172872498913
375,1125.0,26.94773184720881
376,1128.0,26.929865817647066
377,1131.0,26.781227921483488
378,1134.0,26.74191624659193
379,1137.0,26.783375347037808
380,1140.0,27.08853390497296
381,1143.0,27.266454393639325
382,1146.0,26.952263592994804
383,1149.0,26.393193801310844
384,1152.0,26.252193985852962
385,1155.0,26.18573567569201
386,1158.0,26.073240947020718
387,1161.0,25.57369001167814
388,1164.0,25.10857550165997
389,1167.0,25.146755031791397
390,1170.0,26.083025285942906
391,1173.0,26.139735019573642
392,1176.0,26.07014424184851
393,1179.0,26.050422727927558
394,1182.0,26.73273367487934
395,1185.0,26.823343400856718
396,1188.0,26.401388560818585
397,1191.0,26.279158021342514
398,1194.0,25.91905868438195
399,1197.0,26.33839734253868
400,1200.0,26.34611964036489
401,1203.0,24.89275778034471
402,1206.0,22.97857523259975
403,1209.0,20.993909502437766
404,1212.0,19.92440517890921
405,1215.0,19.100996220533226
406,1218.0,17.973188851145665
407,1221.0,17.154832526129336
408,1224.0,16.348878332975264
409,1227.0,15.635446028056332
410,1230.0,14.562890515614171
411,1233.0,13.350677540604924
412,1236.0,12.585487519669304
413,1239.0,12.172207892764517
414,1242.0,11.878028860592199
415,1245.0,11.361796721096288
416,1248.0,11.012199674053528
417,1251.0,10.3735186019145
418,1254.0,10.034212323468381
419,1257.0,10.265715544603516
420,1260.0,10.754420089836106
421,1263.0,10.810490405819108
422,1266.0,10.414769844900508
423,1269.0,9.861000617361219
424,1272.0,9.742118610621294
425,1275.0,9.504648044413017
426,1278.0,9.46072725195423
427,1281.0,9.4613453282968
428,1284.0,9.345033714155731
429,1287.0,9.118265821429095
430,1290.0,8.629938911281068
431,1293.0,8.100026230219894
432,1296.0,8.052331146208239
433,1299.0,8.520156235401627
434,1302.0,8.550638650056754
435,1305.0,8.7724638054022
436,1308.0,9.193618550345198
437,1311.0,8.817394067942224
438,1314.0,8.51764721776213
439,1317.0,8.326239385032919
440,1320.0,8.9025918660575
441,1323.0,9.717130882849556
442,1326.0,9.596678610869347
443,1329.0,9.5602795652251
444,1332.0,9.973167615800897
445,1335.0,10.174279999678637
446,1338.0,10.343621201510247
447,1341.0,10.299860789164166
448,1344.0,10.269470584532657
449,1347.0,9.835992483650177
450,1350.0,9.565352718236776
451,1353.0,10.195613617529473
452,1356.0,10.51657427578067
453,1359.0,10.416289438823313
454,1362.0,10.241748234194402
455,1365.0,9.997183717803855
456,1368.0,9.97283393008764
457,1371.0,9.9588110371693
458,1374.0,9.93113526606281
459,1377.0,10.094131837300623
460,1380.0,9.965578270139288
461,1383.0,10.194207961614463
462,1386.0,10.380011979316413
463,1389.0,10.116131232949273
464,1392.0,9.768976283322129
465,1395.0,9.502253889421842
466,1398.0,9.235763373637182
467,1401.0,9.305551644455539
468,1404.0,9.611063887362237
469,1407.0,10.05061542567294
470,1410.0,10.309427837446666
471,1413.0,10.167846637642528
472,1416.0,10.958599348744283
473,1419.0,11.117870648889628
474,1422.0,11.178932816971507
475,1425.0,11.328183160342768
476,1428.0,11.152569272226252
477,1431.0,11.40853459215618
478,1434.0,11.404600301182954
479,1437.0,11.376086676233413
480,1440.0,11.29436516091463
481,1443.0,11.36904745523288
482,1446.0,12.339588824902554
483,1449.0,13.62142142600341
484,1452.0,14.728186379751392
485,1455.0,14.630338559101794
486,1458.0,14.830676455457168
487,1461.0,15.254274038243008
488,1464.0,15.841759244972124
489,1467.0,16.139758554294545
490,1470.0,17.021795150694892
491,1473.0,17.170855067651722
492,1476.0,17.124041691523935
493,1479.0,17.7764320002305
494,1482.0,18.025221509199184
495,1485.0,17.986434805437966
496,1488.0,18.33593735706467
497,1491.0,19.409573422406194
498,1494.0,19.891312603360266
499,1497.0,19.73154033726413
500,1500.0,20.49247239028431
501,1503.0,20.905757940366726
502,1506.0,21.098101592676528
503,1509.0,21.68585272377734
504,1512.0,21.764664473113847
505,1515.0,21.124089754365485
506,1518.0,21.119069246045328
507,1521.0,21.0724171015016
508,1524.0,22.163458690954624
509,1527.0,21.996767050242664
510,1530.0,22.37081528186196
511,1533.0,23.046925921061998
512,1536.0,22.866541034844335
513,1539.0,22.18717380877618
514,1542.0,22.502442558408337
515,1545.0,22.748257211783184
516,1548.0,23.266544935907984
517,1551.0,23.437588341216692
518,1554.0,23.733132720554966
519,1557.0,24.090281688121227
520,1560.0,24.327450385545788
521,1563.0,23.544673019955624
522,1566.0,23.474042277676297
523,1569.0,23.75718829883345
524,1572.0,23.73654451168087
525,1575.0,23.955389010199585
526,1578.0,23.552088907863073
527,1581.0,24.44646407970339
528,1584.0,24.68944355574523
529,1587.0,24.786288567953015
530,1590.0,23.543339122692746
531,1593.0,23.835496747411547
532,1596.0,23.870697527145676
533,1599.0,23.842102669784268
534,1602.0,24.118449699170643
535,1605.0,23.817318763456
536,1608.0,23.516416051792284
537,1611.0,24.107243108213005
538,1614.0,23.44515880227193
539,1617.0,23.2860730925144
540,1620.0,23.862779076802763
541,1623.0,23.68735376200337
542,1626.0,22.73295380601164
543,1629.0,22.145270750350594
544,1632.0,22.366564621567036
545,1635.0,23.186386249492337
546,1638.0,22.312606394552226
547,1641.0,21.096347270906247
548,1644.0,20.60400760710141
549,1647.0,21.197583652964887
550,1650.0,22.217466092111678
551,1653.0,21.958782101309687
552,1656.0,21.88089423968305
553,1659.0,22.19793286296243
554,1662.0,22.287918494723872
555,1665.0,22.1163999390164
556,1668.0,22.385331944922882
557,1671.0,22.44140239013846
558,1674.0,22.52115613983828
559,1677.0,22.45777225058861
560,1680.0,22.36223883583184
561,1683.0,22.536073318214054
562,1686.0,23.19003588708057
563,1689.0,23.264230550417814
564,1692.0,24.55438447669567
565,1695.0,25.41702052389638
566,1698.0,26.88577274486873
567,1701.0,27.456026597709894
568,1704.0,28.013027675280128
569,1707.0,27.972168077681626
570,1710.0,27.90284125777822
571,1713.0,27.84130531311841
572,1716.0,27.363577166130444
573,1719.0,27.45164490404485
574,1722.0,27.77749644611002
575,1725.0,28.5554240278805
576,1728.0,28.0769588033003
577,1731.0,28.56755442468538
578,1734.0,29.676383778445054
579,1737.0,28.94218193071269
580,1740.0,28.38528571857686
581,1743.0,29.096398304073144
582,1746.0,29.088333837472657
583,1749.0,29.01053882436894
584,1752.0,29.074663878196244
585,1755.0,29.003392784865362
586,1758.0,28.321619040637437
587,1761.0,28.156047521021208
588,1764.0,28.354982845702096
589,1767.0,27.761212960090408
590,1770.0,28.118201342360862
591,1773.0,28.764434612994155
592,1776.0,28.583615153302265
593,1779.0,28.802159998869048
594,1782.0,28.67079198833786
595,1785.0,28.427017871118636
596,1788.0,27.863020014375287
597,1791.0,27.992111582843197
598,1794.0,27.830394488631754
599,1797.0,26.85704513103181
600,1800.0,26.943824581903648
601,1803.0,27.84585456730077
602,1806.0,27.846570606018766
603,1809.0,27.448860949723397
604,1812.0,26.703975155341414
605,1815.0,26.054446722515486
606,1818.0,25.373354762490806
607,1821.0,25.51019965109616
608,1824.0,25.694583344312328
609,1827.0,25.552351770537342
610,1830.0,25.16432635568625
611,1833.0,25.171078111784002
612,1836.0,25.012657035173987
613,1839.0,25.087488246622705
614,1842.0,25.71350290116845
615,1845.0,26.26557866423734
616,1848.0,25.81074771865961
617,1851.0,25.4706959016512
618,1854.0,25.029065811738
619,1857.0,25.77699993113481
620,1860.0,26.616234674891825
621,1863.0,27.34694219425638
622,1866.0,26.888429638600634
623,1869.0,27.265918850850202
624,1872.0,27.555896378466603
625,1875.0,28.075404020639834
626,1878.0,27.464192296236483
627,1881.0,27.016024984493622
628,1884.0,26.976968469981184
629,1887.0,27.164882922743892
630,1890.0,26.890773322695328
631,1893.0,26.36414544080534
632,1896.0,26.384437775510307
633,1899.0,26.088393721658058
634,1902.0,26.241978043128643
635,1905.0,26.019131865098238
636,1908.0,26.315164168403765
637,1911.0,26.60519598781176
638,1914.0,26.788626919856462
639,1917.0,25.910439590549174
640,1920.0,24.894787843186396
641,1923.0,24.476260978423404
642,1926.0,25.04536247339001
643,1929.0,24.766035084477764
644,1932.0,24.482986111373066
645,1935.0,23.48627528432517
646,1938.0,24.12553275625348
647,1941.0,24.99875690129735
648,1944.0,24.69394373330277
649,1947.0,25.170080211650593
650,1950.0,25.732344466102944
651,1953.0,25.364802752513103
652,1956.0,25.919447110469193
653,1959.0,26.582388161130144
654,1962.0,26.07326388719251
655,1965.0,26.769564721690998
656,1968.0,26.83996616388368
657,1971.0,25.965479767951816
658,1974.0,25.75705243071257
659,1977.0,26.09289478380809
660,1980.0,26.233877717138878
661,1983.0,25.897480707565688
662,1986.0,26.136247102818228
663,1989.0,26.60472973127873
664,1992.0,25.98291498386805
665,1995.0,25.791351392652835
666,1998.0,26.15198337126349
667,2001.0,26.49792435551223
668,2004.0,26.7718051842443
669,2007.0,26.89890196125335
670,2010.0,26.859941745995727
671,2013.0,26.86256715999515
672,2016.0,26.824242313592872
673,2019.0,26.009297678369908
674,2022.0,25.04350973440857
675,2025.0,24.772090229503835
676,2028.0,24.582406509502093
677,2031.0,24.284606714777755
678,2034.0,24.10310027096157
679,2037.0,23.572093000217695
680,2040.0,23.10919385560286
681,2043.0,22.984352397596716
682,2046.0,23.287693010161856
683,2049.0,24.34024640971694
684,2052.0,24.572474392864645
685,2055.0,25.27811729521319
686,2058.0,25.134566003525638
687,2061.0,25.670234371655546
688,2064.0,25.15454262597862
689,2067.0,25.555664929724745
690,2070.0,25.41365596475975
691,2073.0,25.03535961621355
692,2076.0,24.94950839904878
693,2079.0,25.47551328126155
694,2082.0,25.42443429262498
695,2085.0,25.068531169528452
696,2088.0,25.333769301971174
697,2091.0,24.796098067881985
698,2094.0,24.569099698297038
699,2097.0,24.734059146374086
700,2100.0,24.35494114008512
701,2103.0,24.85821681039312
702,2106.0,24.766645741272693
703,2109.0,24.721418923269464
704,2112.0,24.149389014968353
705,2115.0,24.302058014302496
706,2118.0,24.38928255016349
707,2121.0,24.645617342870175
708,2124.0,25.00452691545671
709,2127.0,25.027133615419274
710,2130.0,24.46293519393071
711,2133.0,24.172113236447743
712,2136.0,24.86750953565761
713,2139.0,24.57640112187149
714,2142.0,23.81210623764034
715,2145.0,23.987191607092928
716,2148.0,23.970882664456763
717,2151.0,24.29776687924532
718,2154.0,24.753794911332694
719,2157.0,24.338984077594265
720,2160.0,24.299123493726874
721,2163.0,23.379609295937424
722,2166.0,21.976043574121594
723,2169.0,20.602199612734804
724,2172.0,19.32311079057829
725,2175.0,18.247232400502472
726,2178.0,17.459043431966155
727,2181.0,16.949479429996973
728,2184.0,16.474504560112162
729,2187.0,15.956214694613545
730,2190.0,15.581260400526315
731,2193.0,14.904479682302926
732,2196.0,14.271069771837187
733,2199.0,14.372257993607402
734,2202.0,13.563954340318999
735,2205.0,12.733118453585165
736,2208.0,12.24997926647398
737,2211.0,11.642579812205062
738,2214.0,11.234245801881533
739,2217.0,10.666040338903693
740,2220.0,10.430024069702595
741,2223.0,9.918916875586076
742,2226.0,9.778219749685453
743,2229.0,9.637214570619772
744,2232.0,9.589053254367506
745,2235.0,9.740795087500516
746,2238.0,9.78924852135816
747,2241.0,9.075478228288889
748,2244.0,8.75187498658831
749,2247.0,8.629000387121453
750,2250.0,8.674690552048233
751,2253.0,8.75061465820442
752,2256.0,8.638816418862687
753,2259.0,8.452911793509298
754,2262.0,8.400487316462833
755,2265.0,8.551949708175462
756,2268.0,8.543499064428334
757,2271.0,8.326826482920243
758,2274.0,7.94476666404249
759,2277.0,8.416501839168799
760,2280.0,8.601438619044071
761,2283.0,8.477636070770822
762,2286.0,8.372583054999085
763,2289.0,8.068080582519404
764,2292.0,7.954525483126541
765,2295.0,7.952590690521784
766,2298.0,8.017540777356286
767,2301.0,7.685307942903955
768,2304.0,7.7251051118416845
769,2307.0,7.71018133132952
770,2310.0,8.141622668294158
771,2313.0,8.592909829088617
772,2316.0,8.780137310878828
773,2319.0,8.698657725091353
774,2322.0,8.654969644973049
775,2325.0,8.760753594508056
776,2328.0,9.149469272173118
777,2331.0,9.022601631540036
778,2334.0,8.44186835307631
779,2337.0,8.262198105916129
780,2340.0,8.496997885929169
781,2343.0,8.374149748085962
782,2346.0,8.515011330302972
783,2349.0,8.805250012045809
784,2352.0,8.611746352942594
785,2355.0,8.301298432981149
786,2358.0,8.401134290182
787,2361.0,8.60698078435683
788,2364.0,8.214304097410873
789,2367.0,7.818542398886786
790,2370.0,7.969961947528147
791,2373.0,8.253020004198818
792,2376.0,8.623131262542282
793,2379.0,8.340361032538246
794,2382.0,8.199378986522253
795,2385.0,8.060842183454492
796,2388.0,7.898456737354534
797,2391.0,7.619772133676913
798,2394.0,7.243801110232247
799,2397.0,7.407911866048109
800,2400.0,7.697642602930864
801,2403.0,6.704561352951214
802,2406.0,6.049891964802249
803,2409.0,5.827548024866344
804,2412.0,5.900910290798245
805,2415.0,5.237274838741997
806,2418.0,5.112882575702259
807,2421.0,4.909522730620824
808,2424.0,4.7581138734848505
809,2427.0,4.535391280589261
810,2430.0,4.491376270676713
811,2433.0,4.3487597107637725
812,2436.0,3.6476789746734233
813,2439.0,3.210871209677335
814,2442.0,3.194984485751191
815,2445.0,3.026063115642294
816,2448.0,2.97386728406546
817,2451.0,2.7460679830740773
818,2454.0,2.5524983073124594
819,2457.0,2.447072281337772
820,2460.0,2.863068783280294
821,2463.0,3.1843659469342502
822,2466.0,2.786375833889726
823,2469.0,2.8911607457755077
824,2472.0,3.0681193709409267
825,2475.0,3.281931977731837
826,2478.0,3.2358816885624537
827,2481.0,3.48168241809816
828,2484.0,3.567102308609186
829,2487.0,3.4627819204184447
830,2490.0,2.8476058140652167
831,2493.0,2.728480664222894
832,2496.0,2.7799935770935846
833,2499.0,2.936201923943901
834,2502.0,2.7841230545746
835,2505.0,2.6605591585344968
836,2508.0,2.535400399469546
837,2511.0,2.5552358001326385
838,2514.0,2.737123169335516
839,2517.0,3.023808543476664
840,2520.0,3.1823509281362803
841,2523.0,3.187702389744948
842,2526.0,2.774102217874032
843,2529.0,2.868858453955892
844,2532.0,3.1109708531582094
845,2535.0,3.197229148869124
846,2538.0,3.524228089736136
847,2541.0,3.4997179007698183
848,2544.0,3.5136036895114904
849,2547.0,3.280958310633132
850,2550.0,3.413602785090769
851,2553.0,3.305846016137055
852,2556.0,3.2104908343700997
853,2559.0,3.143752186747364
854,2562.0,3.3337469696305635
855,2565.0,3.2249856185087027
856,2568.0,3.4922196563259806
857,2571.0,3.3241982460705266
858,2574.0,3.019128616906884
859,2577.0,3.127144599833444
860,2580.0,3.4947762669187363
861,2583.0,2.97487378415215
862,2586.0,2.8257176397564665
863,2589.0,2.8565172356800335
864,2592.0,2.789727734142092
865,2595.0,2.8164660926551712
866,2598.0,2.8259830913429607
867,2601.0,3.0333920151134137
868,2604.0,2.956939867519476
869,2607.0,2.546055095516345
870,2610.0,2.621836469883267
871,2613.0,2.851725273297131
872,2616.0,3.1170719892815235
873,2619.0,2.955350915848584
874,2622.0,2.6746036978474854
875,2625.0,3.0535038149318927
876,2628.0,3.1598703237870045
877,2631.0,3.0133923360281187
878,2634.0,2.6611969286503125
879,2637.0,2.8288957912427937
880,2640.0,3.1902709429813383
881,2643.0,3.2614459226384147
882,2646.0,3.4200912713635105
883,2649.0,3.3489635860819478
884,2652.0,3.3133557135781535
885,2655.0,3.343224618377835
886,2658.0,3.4668236268086474
887,2661.0,3.2097970615865608
888,2664.0,3.1943022644977748
889,2667.0,3.2305486406513744
890,2670.0,3.156999920209999
891,2673.0,2.9708376203858675
892,2676.0,3.1510824370499604
893,2679.0,3.4238379982878047
894,2682.0,3.7489099738108
895,2685.0,3.9313296734576273
896,2688.0,3.7543046209260074
897,2691.0,3.5326267666358695
898,2694.0,3.782536787515312
899,2697.0,3.744811774382247
900,2700.0,3.6120698822533104
901,2703.0,3.7370865233535686
902,2706.0,3.919037071301253
903,2709.0,3.4939461149591726
904,2712.0,3.5147320130334134
905,2715.0,3.443578392507508
906,2718.0,3.537213846415022
907,2721.0,3.278789797859796
908,2724.0,3.2005314035686045
909,2727.0,3.354551046060836
910,2730.0,3.7269860446879752
911,2733.0,3.5936421271916905
912,2736.0,3.527590436658252
913,2739.0,3.549150792678908
914,2742.0,3.3097737214658687
915,2745.0,3.38732961092159
916,2748.0,3.1858657445414846
917,2751.0,3.490544100176079
918,2754.0,3.7619775018649935
919,2757.0,3.853473626634457
920,2760.0,4.087831442070384
921,2763.0,4.150340534874244
922,2766.0,4.281251407910364
923,2769.0,4.071733115795846
924,2772.0,4.11582117631865
925,2775.0,4.436921437031878
926,2778.0,4.820050599358831
927,2781.0,5.0240851283464085
928,2784.0,4.835696234389292
929,2787.0,4.91470089818672
930,2790.0,5.234365158653885
931,2793.0,5.0995597760526525
932,2796.0,4.990108635680723
933,2799.0,5.014185552167832
934,2802.0,4.7642742783598875
935,2805.0,4.913386160098496
936,2808.0,5.209255987609993
937,2811.0,5.244606871522449
938,2814.0,5.261219441194193
939,2817.0,5.3900464667963925
940,2820.0,5.822713599184608
941,2823.0,5.801048709912326
942,2826.0,5.933092644894831
943,2829.0,5.764446945349088
944,2832.0,5.6088845787155295
945,2835.0,5.4600393752104335
946,2838.0,5.203675248059298
947,2841.0,5.0135465203535166
948,2844.0,4.7584732644882415
949,2847.0,4.350004726183268
